customer_id,name,email,region,member_since,credit_limit,customer_segment
CUST002912,Nathan Bradley,jessica01@example.org,Southeast,2021-12-03,10000,Gold
CUST002913,Dillon Alvarez,qwhitaker@example.org,Southwest,2024-11-05,50000,Platinum
CUST002914,Robert Campbell,christopher01@example.com,West,2022-12-29,10000,Platinum
CUST002915,Benjamin King,garciaalex@example.com,Northeast,2023-05-01,50000,Platinum
CUST002916,Mary Miller,williamslarry@example.org,Southeast,2024-08-04,25000,Bronze
CUST002917,Joseph Rivas,hcastaneda@example.com,Midwest,2024-09-06,50000,Platinum
CUST002918,Dr. Andrea Oliver MD,drew34@example.net,Midwest,2024-08-07,5000,Silver
CUST002919,Elizabeth Green,wendyclark@example.org,Northeast,2021-04-26,50000,Silver
CUST002920,John Joyce,tuckersheila@example.net,Northeast,2021-06-01,50000,Platinum
CUST002921,Janet Miller,sgarcia@example.org,Northeast,2024-03-07,10000,Silver
CUST002922,Shawn Patton,aguilarkyle@example.org,Northeast,2025-01-01,25000,Gold
CUST002923,John Dillon,tarameyer@example.net,Southeast,2021-05-15,10000,Gold
CUST002924,Casey Ferguson,logan71@example.net,Southwest,2021-11-14,5000,Platinum
CUST002925,Samuel Richardson,bphillips@example.org,Northeast,2023-06-10,15000,Bronze
CUST002926,Richard Miller,hturner@example.net,Southeast,2024-12-17,15000,Platinum
CUST002927,Kenneth Mitchell,darlenewilson@example.com,West,2024-07-11,10000,Bronze
CUST002928,David Mora,martinjenkins@example.net,Southeast,2022-10-02,50000,Platinum
CUST002929,Jasmine Russell,lisa52@example.com,West,2021-09-20,5000,Platinum
CUST002930,Nancy Barry,taylormichael@example.com,Southeast,2023-11-25,10000,Silver
CUST002931,Michael Silva,abigail56@example.com,Midwest,2023-06-09,25000,Platinum
CUST002932,Vicki Harper,johnsondaniel@example.net,Southeast,2023-10-27,50000,Gold
CUST002933,Jerry Crosby,xclark@example.net,Southwest,2022-03-15,10000,Platinum
CUST002934,William West,bryantpeter@example.org,Midwest,2024-01-22,10000,Bronze
CUST002935,Jacob Green,alvarezelizabeth@example.org,Southeast,2022-03-12,25000,Bronze
CUST002936,Dr. Ashley Walker DVM,ahicks@example.org,West,2022-01-22,50000,Silver
CUST002937,Kayla Strickland,mcdowelladam@example.net,Southwest,2024-12-09,15000,Platinum
CUST002938,Joshua Brown,vanessa17@example.org,West,2023-03-01,25000,Bronze
CUST002939,Jason Lee,martinezmolly@example.net,Northeast,2021-08-30,15000,Platinum
CUST002940,Juan White,justinherrera@example.com,Midwest,2022-04-29,15000,Platinum
CUST002941,Corey Cooke,anthony41@example.org,Southwest,2023-12-04,10000,Platinum
CUST002942,Jodi Lang,nathancasey@example.net,Southeast,2021-06-24,10000,Platinum
CUST002943,Michael Mckenzie,james72@example.org,West,2024-01-31,25000,Silver
CUST002944,Bonnie Petersen,oroberts@example.net,Southwest,2024-10-05,5000,Platinum
CUST002945,John Hooper,bwarren@example.org,Northeast,2024-09-21,10000,Silver
CUST002946,Benjamin Jacobson,howellrenee@example.net,Midwest,2024-10-16,50000,Gold
CUST002947,Billy Cook,kristindixon@example.org,Northeast,2024-09-26,10000,Platinum
CUST002948,John Ortiz,oroberts@example.org,West,2023-03-22,50000,Bronze
CUST002949,Martin Craig,andrewwalker@example.com,Midwest,2023-01-04,5000,Bronze
CUST002950,Maria Donaldson,stevenrichards@example.org,Southwest,2023-09-09,15000,Platinum
CUST002951,Rodney Oliver,pking@example.net,West,2022-08-18,10000,Gold
CUST002952,Emma Rivera,susan75@example.net,Southeast,2023-04-22,50000,Bronze
CUST002953,Alisha Malone,barbaradoyle@example.com,West,2023-06-06,5000,Bronze
CUST002954,Mark Norris,patricia89@example.net,West,2022-09-25,25000,Gold
CUST002955,Nicholas Price,ostevens@example.com,West,2024-01-16,10000,Platinum
CUST002956,Steven Miller,douglas61@example.org,Northeast,2022-09-10,5000,Gold
CUST002957,Elizabeth Nolan,taylorjeffrey@example.org,Northeast,2023-01-25,10000,Gold
CUST002958,Nathan Gilbert,daniellesweeney@example.com,West,2022-02-04,25000,Platinum
CUST002959,Ryan Heath,marcuswalter@example.org,Northeast,2023-02-22,5000,Silver
CUST002960,Cynthia Taylor,grant48@example.org,West,2024-02-01,10000,Platinum
CUST002961,Jesse Martinez,cortezmatthew@example.com,Midwest,2023-06-03,10000,Silver
CUST002962,George Ellis,cruzmary@example.net,Northeast,2024-04-02,50000,Bronze
CUST002963,Donald Wood,allenkathryn@example.org,Southeast,2023-08-25,15000,Bronze
CUST002964,Gail Greene,howard31@example.com,Southwest,2023-07-31,25000,Silver
CUST002965,Brenda Hughes,ramirezrhonda@example.org,Northeast,2023-06-10,5000,Gold
CUST002966,Taylor Vaughn,ramoscory@example.com,Southeast,2024-10-27,25000,Gold
CUST002967,Sandra Johnson,russellamber@example.org,Southeast,2024-08-21,10000,Bronze
CUST002968,David Thompson,nreyes@example.com,Southwest,2024-06-14,10000,Platinum
CUST002969,Jennifer Andersen,karen31@example.org,Northeast,2023-05-13,50000,Bronze
CUST002970,Elizabeth Deleon,adrian20@example.com,West,2021-05-26,15000,Platinum
CUST002971,Ashley Allen,jasonmontgomery@example.com,Northeast,2023-06-08,50000,Bronze
CUST002972,Antonio Brown,whitebonnie@example.com,Northeast,2022-09-27,25000,Silver
CUST002973,Clinton Peterson,holly18@example.net,Southeast,2022-06-29,15000,Silver
CUST002974,Ellen Acosta,jeremymitchell@example.com,Southeast,2023-12-05,5000,Bronze
CUST002975,Breanna Young,dcurtis@example.com,West,2024-09-06,5000,Bronze
CUST002976,Angela Rivera,scott43@example.com,Midwest,2021-01-25,10000,Bronze
CUST002977,Lisa Landry,james91@example.org,Southeast,2023-09-12,5000,Silver
CUST002978,Jessica Fisher,wmorgan@example.org,Southeast,2023-08-27,5000,Platinum
CUST002979,Olivia Jones,bowersethan@example.org,Southwest,2024-04-21,5000,Gold
CUST002980,Karen Brown,roblescolleen@example.org,Midwest,2021-07-18,50000,Silver
CUST002981,Brian Mendoza,ojohnson@example.com,Southwest,2023-07-20,10000,Platinum
CUST002982,David Hernandez,wmartinez@example.net,West,2021-08-21,5000,Silver
CUST002983,Jamie Reid,deborah56@example.org,Southeast,2024-08-30,5000,Gold
CUST002984,Dustin Hernandez,james00@example.net,Midwest,2021-12-30,10000,Bronze
CUST002985,Patricia Sanchez,morganwarner@example.org,West,2021-11-05,15000,Bronze
CUST002986,Gregory Hopkins,njames@example.org,West,2024-11-25,10000,Platinum
CUST002987,Kimberly Scott,mhopkins@example.net,Southeast,2023-01-03,5000,Gold
CUST002988,Benjamin Duke,samanthataylor@example.org,Southwest,2021-05-30,15000,Bronze
CUST002989,Seth Olsen,frank66@example.com,Northeast,2021-10-02,10000,Platinum
CUST002990,Ricky Robinson,bryce27@example.org,Midwest,2024-12-28,50000,Platinum
CUST002991,Gregory Rivers,tracydavenport@example.net,Northeast,2022-08-03,50000,Silver
CUST002992,Jasmin Harrison,cgreen@example.net,Midwest,2022-03-11,5000,Gold
CUST002993,Christopher Olsen,jean10@example.com,West,2022-08-24,10000,Gold
CUST002994,Aaron Gutierrez,tarabarnes@example.com,Southeast,2023-02-25,15000,Platinum
CUST002995,Brian Cardenas,clinekatie@example.com,Northeast,2024-07-09,15000,Bronze
CUST002996,Cassie Duffy,jacqueline97@example.net,Southwest,2024-02-17,50000,Platinum
CUST002997,Shawn Delacruz,andersondaniel@example.com,West,2024-06-29,50000,Silver
CUST002998,Stephanie Lopez,kellysnyder@example.net,Southwest,2024-12-14,50000,Bronze
CUST002999,Sarah Barnett,mitchellmichael@example.com,Southeast,2023-11-29,5000,Bronze
CUST003000,Shawn Brooks,helen07@example.org,Midwest,2021-10-31,10000,Platinum
CUST003001,Kendra Davis,jpeters@example.org,Southeast,2021-10-16,50000,Bronze
CUST003002,Shirley Steele,levi67@example.com,Northeast,2024-01-31,10000,Gold
CUST003003,James Russell,emilyallison@example.net,West,2022-09-21,15000,Silver
CUST003004,Austin Taylor,anthonyavery@example.org,Southeast,2024-08-01,25000,Silver
CUST003005,Kelly Gordon,david48@example.org,Northeast,2021-11-01,10000,Platinum
CUST003006,Jenny Hayes,yjohnson@example.net,Midwest,2021-09-07,10000,Gold
CUST003007,Kimberly Sullivan,terrypatrick@example.com,Midwest,2023-07-31,5000,Platinum
CUST003008,Thomas Macdonald,andrewgalloway@example.com,Midwest,2022-02-19,5000,Silver
CUST003009,Amber Camacho,josewood@example.org,Midwest,2024-08-25,15000,Silver
CUST003010,Jacqueline Summers,jonesrachel@example.com,Southeast,2022-08-01,50000,Bronze
CUST003011,Richard Schmidt,fernandezbrandon@example.net,Southeast,2023-12-15,10000,Platinum
CUST003012,Nicole Moss,jonathan10@example.com,Southwest,2021-04-06,15000,Silver
CUST003013,Gregory Cruz,charles35@example.org,West,2023-02-09,5000,Bronze
CUST003014,Denise Brewer,ucollins@example.com,West,2023-01-15,5000,Silver
CUST003015,Marcus Smith,ublack@example.com,Northeast,2022-02-22,10000,Silver
CUST003016,Ryan Hayes,barry90@example.org,Southeast,2024-07-28,5000,Silver
CUST003017,Mary Sullivan,timothygarcia@example.org,Southwest,2021-06-11,50000,Silver
CUST003018,Jean Pollard,krodriguez@example.net,Southeast,2022-11-24,50000,Bronze
CUST003019,Jessica Riley,elizabethmoore@example.org,West,2022-12-04,25000,Gold
CUST003020,Frank Johnson,nicholasscott@example.net,Southeast,2023-03-05,10000,Silver
CUST003021,Jennifer Gonzales,amywright@example.org,West,2024-12-19,10000,Silver
CUST003022,Leslie Juarez,justinhughes@example.net,Midwest,2021-08-02,15000,Platinum
CUST003023,Ricardo Olson,jonesmark@example.com,Southeast,2024-09-25,15000,Platinum
CUST003024,John Melton,briggskimberly@example.org,Northeast,2021-08-16,15000,Platinum
CUST003025,Christine Santana,wwhite@example.com,West,2022-09-27,10000,Platinum
CUST003026,Maria Scott,littlelisa@example.net,West,2021-04-06,25000,Platinum
CUST003027,Shaun Wood,ronald30@example.net,Southeast,2022-11-20,25000,Bronze
CUST003028,Thomas Nichols,umartinez@example.org,West,2023-07-29,25000,Bronze
CUST003029,Courtney Grimes,stephanieleon@example.com,Midwest,2022-11-04,50000,Silver
CUST003030,Nicole Martinez,donald27@example.net,Southwest,2023-01-13,10000,Gold
CUST003031,Aaron Morrison,ramoschristopher@example.org,West,2021-03-18,25000,Gold
CUST003032,Scott Taylor,emily73@example.net,West,2024-11-15,15000,Platinum
CUST003033,Matthew Allison,gduke@example.net,Southwest,2024-05-09,50000,Platinum
CUST003034,Stephanie Michael,xrodriguez@example.net,Northeast,2023-06-17,15000,Silver
CUST003035,James Carrillo,mphillips@example.net,West,2023-11-29,10000,Silver
CUST003036,Scott Lee,allen95@example.org,Southeast,2021-08-30,5000,Bronze
CUST003037,Diane Taylor,xfleming@example.org,Southwest,2024-02-21,15000,Platinum
CUST003038,Tina White,rileykathleen@example.org,West,2024-12-14,25000,Platinum
CUST003039,Judy Cox,timothy36@example.org,Midwest,2024-01-25,25000,Platinum
CUST003040,Richard Willis,velezmark@example.net,Midwest,2023-10-29,50000,Bronze
CUST003041,James Poole,robertjohnson@example.org,West,2021-07-22,5000,Bronze
CUST003042,Kenneth Clark,megan59@example.com,West,2024-06-21,50000,Silver
CUST003043,Christina Flores,michaelkline@example.net,Southeast,2021-10-07,25000,Gold
CUST003044,Jamie Hudson,patrick86@example.net,Midwest,2022-07-26,50000,Platinum
CUST003045,Ronald Burnett,mcdowellchristopher@example.com,Midwest,2023-10-15,5000,Platinum
CUST003046,Jennifer Diaz,lanceryan@example.com,West,2024-06-13,10000,Silver
CUST003047,Carol Le,kellywilliams@example.org,West,2023-10-10,5000,Gold
CUST003048,Mary Smith,fbeck@example.com,Northeast,2023-09-07,10000,Gold
CUST003049,Alan Miller,hansenmatthew@example.org,Southwest,2024-04-24,25000,Silver
CUST003050,Brian Best II,kochheather@example.org,Midwest,2024-12-20,10000,Silver
CUST003051,Jason Rios,patrickmarquez@example.org,Northeast,2024-04-07,5000,Bronze
CUST003052,Anthony Bowen,foxbrooke@example.org,West,2021-04-13,25000,Bronze
CUST003053,Brian Smith,melissa80@example.org,Southwest,2023-02-15,10000,Platinum
CUST003054,Mrs. Melissa Ramirez,amy92@example.net,Southeast,2023-10-01,25000,Gold
CUST003055,Crystal Mclean,cynthiabutler@example.org,Midwest,2021-12-27,50000,Platinum
CUST003056,Christopher Hendricks,huntlisa@example.org,Southwest,2024-12-16,15000,Platinum
CUST003057,Jessica Jones,kimberly47@example.org,Northeast,2024-07-03,5000,Gold
CUST003058,Connie Holder,johnsonmichael@example.net,Southeast,2024-10-21,15000,Silver
CUST003059,Natalie Smith,mcrawford@example.net,West,2022-10-23,15000,Bronze
CUST003060,Veronica Davis,burgessdonald@example.com,Southeast,2023-06-11,25000,Bronze
CUST003061,Jason Boyer,todddale@example.com,Northeast,2022-09-23,5000,Platinum
CUST003062,Annette Simpson,ikane@example.net,Southwest,2023-02-21,25000,Gold
CUST003063,Claire Mcintosh,qgardner@example.net,West,2022-06-13,10000,Silver
CUST003064,Matthew Koch,stevemorales@example.net,Midwest,2021-08-27,10000,Silver
CUST003065,Jeffrey Robertson,hudsongwendolyn@example.com,Southeast,2023-08-05,25000,Silver
CUST003066,James Montoya,jacobrangel@example.net,Southwest,2023-09-21,5000,Platinum
CUST003067,Tracy Smith,beverly35@example.net,Southwest,2023-02-28,10000,Silver
CUST003068,Glenn Woods,uhernandez@example.net,Southeast,2024-05-12,5000,Silver
CUST003069,Alexander Roberson,susan80@example.com,Southeast,2021-02-18,15000,Platinum
CUST003070,Michael Mcconnell,mejiadaniel@example.com,West,2022-05-03,50000,Bronze
CUST003071,Chelsea Jones,brittanyrush@example.com,Southeast,2024-06-27,5000,Gold
CUST003072,Brandon Patel,wongmckenzie@example.com,Northeast,2023-02-13,25000,Bronze
CUST003073,Shane Ward,smithcarrie@example.com,Midwest,2022-02-05,5000,Gold
CUST003074,Catherine Gould,dbailey@example.org,Northeast,2023-07-11,50000,Silver
CUST003075,Patricia Lawrence,martinezjessica@example.org,West,2022-05-18,25000,Bronze
CUST003076,Mathew Myers,snydergeorge@example.org,Northeast,2022-08-16,5000,Gold
CUST003077,Haley Cowan,jeremylopez@example.net,Northeast,2021-11-11,50000,Bronze
CUST003078,Justin Cruz,smithstephanie@example.net,Northeast,2021-10-19,10000,Bronze
CUST003079,Robin Floyd,bcurtis@example.org,West,2022-01-21,50000,Gold
CUST003080,Joanne Allen,virginia57@example.net,West,2021-05-21,25000,Gold
CUST003081,Destiny Myers,rachel74@example.org,Southwest,2023-11-25,25000,Gold
CUST003082,Katherine Clark,jon53@example.com,Midwest,2022-05-04,15000,Gold
CUST003083,James Patterson,ggomez@example.org,Southeast,2023-09-07,15000,Platinum
CUST003084,Katie Buchanan,donnamcintosh@example.net,West,2023-03-17,50000,Bronze
CUST003085,Christopher Butler,zlewis@example.com,Midwest,2023-02-02,15000,Bronze
CUST003086,Allen Alvarado,hkennedy@example.com,Northeast,2021-01-13,25000,Platinum
CUST003087,Lisa Sanchez,nwise@example.net,Southeast,2021-11-22,5000,Bronze
CUST003088,Darlene Sanchez,sshea@example.com,Southwest,2024-06-25,15000,Silver
CUST003089,Alexander Ramsey,luis05@example.net,Midwest,2021-02-22,25000,Platinum
CUST003090,Derrick Ford,williamsjames@example.org,Southwest,2024-09-08,25000,Silver
CUST003091,Olivia Bradley,vgriffin@example.com,Northeast,2024-08-24,15000,Bronze
CUST003092,Leslie Nelson,elizabeth03@example.net,Midwest,2024-09-19,5000,Gold
CUST003093,Chad Hansen,daniel02@example.net,West,2023-10-22,10000,Platinum
CUST003094,Willie Johnson,susandavis@example.org,West,2022-05-23,50000,Bronze
CUST003095,Brenda Marshall,kelsey33@example.com,Midwest,2023-07-02,25000,Platinum
CUST003096,Erin Miller,rodriguezjohn@example.com,Northeast,2023-04-28,25000,Gold
CUST003097,Sean Morales,nicolemontoya@example.org,Southwest,2023-03-23,10000,Silver
CUST003098,Jamie White,daniel08@example.com,Southwest,2023-01-01,50000,Bronze
CUST003099,Kristen Rhodes,kelly14@example.net,Southeast,2024-01-17,25000,Bronze
CUST003100,Rebecca Colon,richardsmario@example.org,Midwest,2022-12-04,50000,Platinum
CUST003101,Elizabeth Poole,katelyn37@example.net,Southeast,2021-02-21,25000,Bronze
CUST003102,Brandy Lopez,perryjames@example.com,West,2022-01-07,50000,Silver
CUST003103,Ryan Singleton,maria56@example.net,Southeast,2023-11-27,10000,Silver
CUST003104,Carol Coleman,thompsonroger@example.net,Northeast,2022-01-18,5000,Platinum
CUST003105,William Pena,lmoore@example.net,Northeast,2024-09-30,10000,Gold
CUST003106,David Munoz,yallen@example.org,West,2024-09-16,15000,Silver
CUST003107,Tiffany Graham,teverett@example.com,Midwest,2021-02-23,25000,Bronze
CUST003108,Luis Lawrence,samanthamartinez@example.net,Southeast,2023-11-01,50000,Platinum
CUST003109,Darren Lara,stephanielewis@example.org,Northeast,2024-04-30,15000,Silver
CUST003110,Kristi Bernard,wayne14@example.net,Southwest,2021-08-17,50000,Bronze
CUST003111,Lawrence Allen,michael28@example.org,Midwest,2024-02-28,25000,Platinum
CUST003112,David Anderson,katie76@example.com,Southwest,2021-10-04,25000,Silver
CUST003113,Ashley Rivera,goodmancourtney@example.org,Southeast,2024-08-07,15000,Bronze
CUST003114,Michelle Lucas,ryangilbert@example.org,Midwest,2024-09-05,5000,Bronze
CUST003115,Andrew Delgado,elizabethrichards@example.com,Northeast,2021-06-29,15000,Silver
CUST003116,Erica Russell,frysharon@example.net,Northeast,2021-07-10,50000,Gold
CUST003117,Toni Lamb,klewis@example.net,Southeast,2021-06-18,15000,Platinum
CUST003118,Michael Miller,simontracy@example.net,Southwest,2021-08-22,5000,Gold
CUST003119,Joshua Sanders,buchananscott@example.net,Northeast,2022-11-10,50000,Silver
CUST003120,Ashley Johnson,annettefleming@example.com,West,2021-01-08,25000,Gold
CUST003121,Hannah Larson,brooksjames@example.com,Midwest,2022-02-11,10000,Silver
CUST003122,Robert Thompson,kimberlybennett@example.net,Northeast,2021-12-29,25000,Bronze
CUST003123,Louis Eaton DDS,dana02@example.net,Southwest,2022-04-13,25000,Gold
CUST003124,Philip Williams,nelsoncassandra@example.net,Southeast,2024-03-04,15000,Silver
CUST003125,Michael Stevens,kenneth18@example.net,West,2023-11-30,25000,Silver
CUST003126,Jeff Wagner,jonesjohn@example.net,Southwest,2023-09-05,15000,Silver
CUST003127,Benjamin Savage,craig34@example.com,Northeast,2021-04-04,50000,Gold
CUST003128,Caitlin Smith,amandapayne@example.com,Midwest,2024-03-15,50000,Bronze
CUST003129,Ray Singh,keithemily@example.net,Midwest,2021-07-03,50000,Platinum
CUST003130,Jennifer Perry,youngannette@example.net,Southeast,2023-09-27,25000,Gold
CUST003131,Meredith Mooney,dburke@example.net,West,2023-01-22,5000,Gold
CUST003132,Maria Patterson,brandonjohnson@example.org,Southeast,2021-05-05,10000,Silver
CUST003133,Ariel Williams,dgentry@example.org,Northeast,2022-10-02,10000,Platinum
CUST003134,Jacob Bauer,dalton37@example.org,West,2023-02-18,15000,Silver
CUST003135,Brian Norman,deanlauren@example.com,Northeast,2022-06-19,50000,Platinum
CUST003136,Jennifer Kennedy,ycooper@example.org,Midwest,2023-06-02,25000,Platinum
CUST003137,Jonathan Young,znavarro@example.org,Midwest,2023-10-09,25000,Platinum
CUST003138,Kathryn Brady,wallen@example.com,Northeast,2021-06-11,50000,Gold
CUST003139,Pamela James,bstephens@example.com,Midwest,2022-06-22,10000,Platinum
CUST003140,Brett Stephens,cburgess@example.org,Northeast,2023-12-08,10000,Gold
CUST003141,Matthew Love,elizabeth14@example.com,Southwest,2024-03-02,5000,Gold
CUST003142,Casey Coleman,aaronbean@example.org,West,2021-04-21,10000,Silver
CUST003143,Richard Sutton,conniegarcia@example.org,West,2022-03-14,25000,Gold
CUST003144,Kyle Mooney,aclark@example.com,Southeast,2022-12-08,10000,Silver
CUST003145,Jasmine Bennett,ewatkins@example.org,Southeast,2021-11-19,5000,Gold
CUST003146,Peggy Hall,ramirezjeffrey@example.net,Southwest,2023-06-07,5000,Silver
CUST003147,Jennifer Perez,cannonbarbara@example.org,West,2024-01-03,25000,Silver
CUST003148,Troy Travis,stanleygary@example.org,Northeast,2022-07-21,5000,Gold
CUST003149,Diana Williams,brendan29@example.org,West,2021-05-06,10000,Bronze
CUST003150,Carl Moore,mmartinez@example.org,Northeast,2021-05-14,50000,Gold
CUST003151,Michael Barton,epearson@example.com,Southwest,2023-09-23,25000,Silver
CUST003152,Monica Copeland,marissa74@example.net,West,2023-06-23,10000,Bronze
CUST003153,Amy Martin,danielmartinez@example.com,Northeast,2023-03-16,10000,Platinum
CUST003154,George Butler,tranamanda@example.org,West,2024-12-30,15000,Silver
CUST003155,Alexandra Jones,crystalcohen@example.net,West,2022-04-09,5000,Platinum
CUST003156,Anna Russell,jacksonsteven@example.com,West,2024-05-07,15000,Platinum
CUST003157,Christopher Delacruz,mgarcia@example.com,Midwest,2023-06-15,5000,Bronze
CUST003158,Thomas Hunter,berrypatricia@example.net,Northeast,2024-06-06,5000,Bronze
CUST003159,Mariah Eaton,myerstiffany@example.org,West,2023-10-23,50000,Silver
CUST003160,Daniel Morrow,fjones@example.com,Northeast,2021-10-09,50000,Platinum
CUST003161,Carolyn Price,robertmartinez@example.org,Midwest,2021-04-29,5000,Silver
CUST003162,Kelsey Adams,websterbrandon@example.net,West,2023-06-05,25000,Platinum
CUST003163,John Martin,kara58@example.com,Midwest,2023-01-12,50000,Silver
CUST003164,Jason Ponce,erinstark@example.net,Northeast,2024-01-20,15000,Bronze
CUST003165,John Ramirez,cassandramoore@example.com,Southwest,2024-02-16,10000,Platinum
CUST003166,Ashley Stokes,bassjackie@example.org,Northeast,2022-04-23,25000,Platinum
CUST003167,Andrea Stevenson,marilyn62@example.org,Northeast,2024-04-17,50000,Bronze
CUST003168,Michelle Sullivan MD,mhall@example.com,Southeast,2022-06-14,5000,Silver
CUST003169,Daniel Barton,lucas15@example.com,Southwest,2021-11-20,10000,Bronze
CUST003170,David Jacobson,hharper@example.net,Southwest,2023-12-19,25000,Gold
CUST003171,Lisa Curtis,tdominguez@example.com,Northeast,2024-07-18,5000,Silver
CUST003172,Julie Soto,hartkara@example.net,Southwest,2024-06-25,10000,Silver
CUST003173,Julia Fields,markbautista@example.org,Northeast,2022-09-10,50000,Gold
CUST003174,Andrea Harris,blee@example.com,Northeast,2021-02-18,5000,Bronze
CUST003175,Barbara Sandoval,theresa24@example.org,Southwest,2023-08-15,15000,Gold
CUST003176,Nancy Landry,barkeralicia@example.net,Southwest,2021-12-08,10000,Platinum
CUST003177,Jennifer Gaines,jessicahamilton@example.com,Northeast,2024-08-16,10000,Gold
CUST003178,Joshua Banks,kelly24@example.net,Northeast,2024-07-04,50000,Gold
CUST003179,Michael Barnett,heathersanchez@example.com,Southwest,2021-01-17,25000,Silver
CUST003180,Jessica Bell,wilsonjill@example.com,Southwest,2023-08-25,25000,Gold
CUST003181,Jennifer Hill,dakota75@example.org,Southwest,2023-07-03,15000,Silver
CUST003182,Ana Lee,floresmariah@example.org,Northeast,2022-03-21,5000,Silver
CUST003183,Brandon Schultz,romeromakayla@example.com,Northeast,2024-06-16,10000,Silver
CUST003184,Samantha Jones,lucasflores@example.com,Midwest,2021-09-28,10000,Silver
CUST003185,Wanda Johnson,johnreyes@example.com,Southwest,2022-10-01,50000,Silver
CUST003186,Yvonne Greene,ashleyhall@example.net,Southwest,2022-07-21,15000,Gold
CUST003187,Anna Jones,chelseasmith@example.net,Southeast,2024-03-10,50000,Platinum
CUST003188,Elizabeth Ramirez,kellygray@example.net,Northeast,2021-09-23,50000,Gold
CUST003189,Debra Lee,emily89@example.org,Midwest,2024-10-29,25000,Silver
CUST003190,John Garcia,ngraham@example.com,West,2023-12-11,25000,Bronze
CUST003191,Patty Cox,gregory38@example.org,Midwest,2022-07-21,25000,Silver
CUST003192,Brandi Rivera,colejames@example.org,Southwest,2023-04-30,10000,Bronze
CUST003193,William Phelps,chelsea70@example.org,Midwest,2023-04-18,10000,Gold
CUST003194,Lisa Choi,mark59@example.org,Southwest,2024-05-17,50000,Silver
CUST003195,Garrett Green,langalexandra@example.org,West,2021-03-02,10000,Gold
CUST003196,Leah Hill,rlewis@example.com,West,2023-12-23,25000,Bronze
CUST003197,Jennifer Bennett,ljordan@example.net,Southwest,2023-06-19,10000,Bronze
CUST003198,Alan Haynes,pgraves@example.org,Midwest,2024-07-04,5000,Bronze
CUST003199,Jessica Williams,christine11@example.org,Southwest,2024-11-14,25000,Bronze
CUST003200,Joseph Flynn,zgarcia@example.com,Midwest,2024-05-02,5000,Gold
CUST003201,Nicholas Smith,chase86@example.org,Midwest,2023-10-06,15000,Silver
CUST003202,Matthew Green,jamesbenson@example.com,Southeast,2023-06-18,15000,Bronze
CUST003203,Jessica Holmes,andradevictoria@example.com,Northeast,2022-04-25,25000,Silver
CUST003204,Maria Harrington,kvincent@example.org,West,2022-12-15,5000,Bronze
CUST003205,Chad Joseph,rachel86@example.org,Southeast,2022-11-27,50000,Gold
CUST003206,Leah Lam,cmartinez@example.org,Southwest,2022-05-04,25000,Bronze
CUST003207,Miss Cynthia Morris,lpatterson@example.com,Southwest,2024-07-07,15000,Gold
CUST003208,Willie Jones,phodges@example.net,Southwest,2023-08-10,15000,Bronze
CUST003209,Olivia Russell,lambertjames@example.net,Northeast,2022-06-03,10000,Gold
CUST003210,Ryan Johnson,horndonald@example.net,West,2023-05-01,10000,Gold
CUST003211,Angela Drake,aaroncarter@example.net,Southwest,2024-06-15,50000,Platinum
CUST003212,Sean Erickson,ybell@example.com,West,2021-03-19,50000,Silver
CUST003213,Garrett Thomas,julielewis@example.com,Midwest,2023-09-27,5000,Silver
CUST003214,Kurt Powell,tburgess@example.org,Southeast,2021-12-12,10000,Platinum
CUST003215,Megan Hernandez,nathanfrazier@example.org,Southwest,2022-12-04,15000,Bronze
CUST003216,Stephanie West,maryblackwell@example.com,Midwest,2022-02-19,10000,Platinum
CUST003217,Joel Patterson,yzamora@example.org,West,2024-10-16,10000,Platinum
CUST003218,Erik Williams,qcervantes@example.com,Midwest,2024-11-18,25000,Gold
CUST003219,Lisa Sutton,shelleycombs@example.net,Midwest,2022-05-10,25000,Silver
CUST003220,Sarah Griffin,bcobb@example.org,Midwest,2022-12-03,5000,Gold
CUST003221,Justin Campbell,monica07@example.com,West,2022-11-20,15000,Bronze
CUST003222,Kyle Bell,christopher57@example.org,Northeast,2023-08-17,5000,Silver
CUST003223,Marco Brown,schneiderbrandon@example.com,Northeast,2023-12-21,10000,Bronze
CUST003224,Jacqueline Kelly,johnroberts@example.com,Northeast,2022-05-23,15000,Platinum
CUST003225,Tina Cook,vdiaz@example.org,Northeast,2024-09-03,25000,Silver
CUST003226,Beverly Jenkins,welchrose@example.net,West,2024-01-26,25000,Bronze
CUST003227,Amanda Owens,jonesjill@example.com,West,2023-05-11,5000,Silver
CUST003228,Heidi Fisher,greenekathy@example.net,Northeast,2023-04-16,25000,Gold
CUST003229,Sandra Chaney,kelleyfelicia@example.com,Southeast,2023-01-10,50000,Bronze
CUST003230,Jo Hickman,tsimmons@example.net,Southwest,2022-03-30,25000,Silver
CUST003231,Thomas Dixon,qdixon@example.org,Southwest,2022-02-21,10000,Silver
CUST003232,Kevin Ross,jkelley@example.net,Northeast,2023-06-23,15000,Silver
CUST003233,Michelle Wood,tiffany95@example.org,Southwest,2023-02-15,15000,Bronze
CUST003234,Desiree Martin,heathersmith@example.org,West,2023-04-25,25000,Platinum
CUST003235,Jay Mitchell,stewartmary@example.net,Southeast,2021-12-26,15000,Bronze
CUST003236,Carrie Moore,brian13@example.org,Midwest,2023-02-23,10000,Bronze
